2014/06/02 14:17:37 INFO  - jmeter.util.JMeterUtils: Setting Locale to en_US 
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-130 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-21 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-102 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-116 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-132 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-116 sampler: Temperature Timeseries Request 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-102 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-21 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-190 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-208 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-190 sampler: Temperature Timeseries Request 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-33 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-66 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-116 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-116 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-33 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-66 sampler: Temperature Mean Request 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-33 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-190 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-1 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-190 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-29 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-181 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-90 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-220 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-59 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-185 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-1 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-181 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-29 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-66 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-32 
2014/06/02 14:24:53 WARN  - jmeter.threads.JMeterThread: Interrupting: URI Request Group 1-32 sampler: Products Request 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-66 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-29 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-211 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-148 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-185 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-185 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-211 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-181 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-220 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-59 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-90 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-1 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-90 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-59 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-220 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-32 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-211 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-148 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-222 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-148 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-32 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-253 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-222 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-253 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-228 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-253 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-222 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-105 
2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-228 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 WARN  - jmeter.util.JMeterUtils: Interrupted in thread URI Request Group 1-105 java.lang.InterruptedException
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:502)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1294)
	at java.awt.EventQueue.invokeAndWait(EventQueue.java:1275)
	at javax.swing.SwingUtilities.invokeAndWait(SwingUtilities.java:1348)
	at org.apache.jmeter.util.JMeterUtils.runSafe(JMeterUtils.java:1296)
	at org.apache.jmeter.visualizers.SummaryReport.add(SummaryReport.java:166)
	at org.apache.jmeter.reporters.ResultCollector.sendToVisualizer(ResultCollector.java:553)
	at org.apache.jmeter.reporters.ResultCollector.sampleOccurred(ResultCollector.java:529)
	at org.apache.jmeter.threads.ListenerNotifier.notifyListeners(ListenerNotifier.java:84)
	at org.apache.jmeter.threads.JMeterThread.notifyListeners(JMeterThread.java:783)
	at org.apache.jmeter.threads.JMeterThread.process_sampler(JMeterThread.java:443)
	at org.apache.jmeter.threads.JMeterThread.run(JMeterThread.java:257)
	at java.lang.Thread.run(Thread.java:744)

2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-177 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-105 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-118 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Thread finished: URI Request Group 1-228 
2014/06/02 14:24:53 INFO  - jmeter.threads.JMeterThread: Stopping: URI Request Group 1-133 
